Ordinance,Pool,Meter,Year,nrows,MFStart,MfEnd,MFLength,WTCStart,WTCEnd,WTCLength,Distance,DistanceFromEdge,Co_WTC,Co_MF,Co,1,2,3,4,5,ClayAvg,Clay %
WE,2,5,2018,2,NA,NA,NA,NA,NA,NA,5.1,4.9,NA,NA,NA,78,79,71,67,64,71.8,71.8
WE,2,5,2018,2,NA,NA,NA,NA,NA,NA,5.9,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.04
WE,2,5,2019,4,95,102,7,NA,NA,NA,5.3,4.7,NA,0,0,NA,NA,NA,NA,NA,NA,70.36
WE,2,5,2019,4,95,102,7,NA,NA,NA,5.5,4.5,NA,0,0,NA,NA,NA,NA,NA,NA,68.92
WE,2,5,2019,4,95,102,7,NA,NA,NA,5.7,4.3,NA,0,0,NA,NA,NA,NA,NA,NA,67.48
WE,2,5,2019,4,95,102,7,NA,NA,NA,5.1,4.9,NA,0,0,78,79,71,67,64,71.8,71.8
WE,2,5,2019,4,95,102,7,NA,NA,NA,5.9,4.1,NA,0,0,NA,NA,NA,NA,NA,NA,66.04
WE,2,5,2021,7,61,95,34,NA,NA,NA,5.3,4.7,NA,0,0,NA,NA,NA,NA,NA,NA,70.36
WE,2,5,2021,7,61,95,34,NA,NA,NA,5.5,4.5,NA,0,0,NA,NA,NA,NA,NA,NA,68.92
WE,2,5,2021,7,61,95,34,NA,NA,NA,5.7,4.3,NA,0,0,NA,NA,NA,NA,NA,NA,67.48
WE,2,5,2021,7,61,95,34,NA,NA,NA,5.1,4.9,NA,0,0,78,79,71,67,64,71.8,71.8
WE,2,5,2021,7,61,95,34,NA,NA,NA,5.9,4.1,NA,0,0,NA,NA,NA,NA,NA,NA,66.04
WE,2,5,2020,7,NA,NA,NA,NA,NA,NA,5.3,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.36
WE,2,5,2020,7,NA,NA,NA,NA,NA,NA,5.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.92
WE,2,5,2020,7,NA,NA,NA,NA,NA,NA,5.7,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.48
WE,2,5,2020,7,NA,NA,NA,NA,NA,NA,5.1,4.9,NA,NA,NA,78,79,71,67,64,71.8,71.8
WE,2,5,2020,7,NA,NA,NA,NA,NA,NA,5.9,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.04
WE,2,6,2018,2,NA,NA,NA,NA,NA,NA,6.3,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.44
WE,2,6,2018,2,NA,NA,NA,NA,NA,NA,6.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.28
WE,2,6,2018,2,NA,NA,NA,NA,NA,NA,6.7,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.12
WE,2,6,2018,2,NA,NA,NA,NA,NA,NA,6.1,3.9,NA,NA,NA,67,63,65,67,61,64.6,64.6
WE,2,6,2018,2,NA,NA,NA,NA,NA,NA,6.9,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.96
WE,2,6,2019,4,74,102,28,NA,NA,NA,6.3,3.7,NA,0,0,NA,NA,NA,NA,NA,NA,62.44
WE,2,6,2019,4,74,102,28,NA,NA,NA,6.5,3.5,NA,0,0,NA,NA,NA,NA,NA,NA,60.28
WE,2,6,2019,4,74,102,28,NA,NA,NA,6.7,3.3,NA,0,0,NA,NA,NA,NA,NA,NA,58.12
WE,2,6,2019,4,74,102,28,NA,NA,NA,6.1,3.9,NA,0,0,67,63,65,67,61,64.6,64.6
WE,2,6,2019,4,74,102,28,NA,NA,NA,6.9,3.1,NA,0,0,NA,NA,NA,NA,NA,NA,55.96
WE,2,6,2020,7,92,92,0,NA,NA,NA,6.3,3.7,NA,0,0,NA,NA,NA,NA,NA,NA,62.44
WE,2,6,2020,7,92,92,0,NA,NA,NA,6.5,3.5,NA,0,0,NA,NA,NA,NA,NA,NA,60.28
WE,2,6,2020,7,92,92,0,NA,NA,NA,6.7,3.3,NA,0,0,NA,NA,NA,NA,NA,NA,58.12
WE,2,6,2020,7,92,92,0,NA,NA,NA,6.1,3.9,NA,0,0,67,63,65,67,61,64.6,64.6
WE,2,6,2020,7,92,92,0,NA,NA,NA,6.9,3.1,NA,0,0,NA,NA,NA,NA,NA,NA,55.96
WE,2,6,2021,7,61,95,34,75,75,0,6.3,3.7,1,1,1,NA,NA,NA,NA,NA,NA,62.44
WE,2,6,2021,7,61,95,34,75,75,0,6.5,3.5,1,1,1,NA,NA,NA,NA,NA,NA,60.28
WE,2,6,2021,7,61,95,34,75,75,0,6.7,3.3,1,1,1,NA,NA,NA,NA,NA,NA,58.12
WE,2,6,2021,7,61,95,34,75,75,0,6.1,3.9,1,1,1,67,63,65,67,61,64.6,64.6
WE,2,6,2021,7,61,95,34,75,75,0,6.9,3.1,1,1,1,NA,NA,NA,NA,NA,NA,55.96
WE,2,7,2020,7,92,107,15,107,107,0,7.3,2.7,1,1,1,NA,NA,NA,NA,NA,NA,50.48
WE,2,7,2020,7,92,107,15,107,107,0,7.5,2.5,1,1,1,NA,NA,NA,NA,NA,NA,47.16
WE,2,7,2020,7,92,107,15,107,107,0,7.1,2.9,1,1,1,53,53,60,51,52,53.8,53.8
WE,2,7,2020,7,92,107,15,107,107,0,7.9,2.1,1,1,1,NA,NA,NA,NA,NA,NA,40.52
WE,2,7,2020,7,92,107,15,107,107,0,7.7,2.3,1,1,1,NA,NA,NA,NA,NA,NA,43.84
WE,2,7,2018,2,NA,NA,NA,NA,NA,NA,7.3,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.48
WE,2,7,2018,2,NA,NA,NA,NA,NA,NA,7.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.16
WE,2,7,2018,2,NA,NA,NA,NA,NA,NA,7.1,2.9,NA,NA,NA,53,53,60,51,52,53.8,53.8
WE,2,7,2018,2,NA,NA,NA,NA,NA,NA,7.9,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.52
WE,2,7,2018,2,NA,NA,NA,NA,NA,NA,7.7,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.84
WE,2,7,2019,4,95,102,7,NA,NA,NA,7.3,2.7,NA,0,0,NA,NA,NA,NA,NA,NA,50.48
WE,2,7,2019,4,95,102,7,NA,NA,NA,7.5,2.5,NA,0,0,NA,NA,NA,NA,NA,NA,47.16
WE,2,7,2019,4,95,102,7,NA,NA,NA,7.1,2.9,NA,0,0,53,53,60,51,52,53.8,53.8
WE,2,7,2019,4,95,102,7,NA,NA,NA,7.9,2.1,NA,0,0,NA,NA,NA,NA,NA,NA,40.52
WE,2,7,2019,4,95,102,7,NA,NA,NA,7.7,2.3,NA,0,0,NA,NA,NA,NA,NA,NA,43.84
WE,2,7,2021,7,61,95,34,68,95,27,7.3,2.7,1,1,1,NA,NA,NA,NA,NA,NA,50.48
WE,2,7,2021,7,61,95,34,68,95,27,7.5,2.5,1,1,1,NA,NA,NA,NA,NA,NA,47.16
WE,2,7,2021,7,61,95,34,68,95,27,7.1,2.9,1,1,1,53,53,60,51,52,53.8,53.8
WE,2,7,2021,7,61,95,34,68,95,27,7.9,2.1,1,1,1,NA,NA,NA,NA,NA,NA,40.52
WE,2,7,2021,7,61,95,34,68,95,27,7.7,2.3,1,1,1,NA,NA,NA,NA,NA,NA,43.84
WE,2,8,2019,4,95,102,7,NA,NA,NA,8.1,1.9,NA,0,0,41,40,36,38,31,37.2,37.2
WE,2,8,2019,4,95,102,7,NA,NA,NA,8.3,1.7,NA,0,0,NA,NA,NA,NA,NA,NA,35.48
WE,2,8,2019,4,95,102,7,NA,NA,NA,8.9,1.1,NA,0,0,NA,NA,NA,NA,NA,NA,30.32
WE,2,8,2019,4,95,102,7,NA,NA,NA,8.5,1.5,NA,0,0,NA,NA,NA,NA,NA,NA,33.76
WE,2,8,2019,4,95,102,7,NA,NA,NA,8.7,1.3,NA,0,0,NA,NA,NA,NA,NA,NA,32.04
WE,2,8,2020,7,NA,NA,NA,92,107,15,8.1,1.9,0,NA,0,41,40,36,38,31,37.2,37.2
WE,2,8,2020,7,NA,NA,NA,92,107,15,8.3,1.7,0,NA,0,NA,NA,NA,NA,NA,NA,35.48
WE,2,8,2020,7,NA,NA,NA,92,107,15,8.9,1.1,0,NA,0,NA,NA,NA,NA,NA,NA,30.32
WE,2,8,2020,7,NA,NA,NA,92,107,15,8.5,1.5,0,NA,0,NA,NA,NA,NA,NA,NA,33.76
WE,2,8,2020,7,NA,NA,NA,92,107,15,8.7,1.3,0,NA,0,NA,NA,NA,NA,NA,NA,32.04
WE,2,8,2018,2,NA,NA,NA,NA,NA,NA,8.1,1.9,NA,NA,NA,41,40,36,38,31,37.2,37.2
WE,2,8,2018,2,NA,NA,NA,NA,NA,NA,8.3,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.48
WE,2,8,2018,2,NA,NA,NA,NA,NA,NA,8.9,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.32
WE,2,8,2018,2,NA,NA,NA,NA,NA,NA,8.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.76
WE,2,8,2018,2,NA,NA,NA,NA,NA,NA,8.7,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.04
WE,2,8,2021,7,81,95,14,61,81,20,8.1,1.9,1,1,1,41,40,36,38,31,37.2,37.2
WE,2,8,2021,7,81,95,14,61,81,20,8.3,1.7,1,1,1,NA,NA,NA,NA,NA,NA,35.48
WE,2,8,2021,7,81,95,14,61,81,20,8.9,1.1,1,1,1,NA,NA,NA,NA,NA,NA,30.32
WE,2,8,2021,7,81,95,14,61,81,20,8.5,1.5,1,1,1,NA,NA,NA,NA,NA,NA,33.76
WE,2,8,2021,7,81,95,14,61,81,20,8.7,1.3,1,1,1,NA,NA,NA,NA,NA,NA,32.04
WE,2,9,2018,2,NA,NA,NA,NA,NA,NA,9.1,0.9,NA,NA,NA,28,31,27,27,30,28.6,28.6
WE,2,9,2018,2,NA,NA,NA,NA,NA,NA,9.3,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6
WE,2,9,2018,2,NA,NA,NA,NA,NA,NA,9.9,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6
WE,2,9,2018,2,NA,NA,NA,NA,NA,NA,9.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6
WE,2,9,2018,2,NA,NA,NA,NA,NA,NA,9.7,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6
WE,2,9,2019,4,74,102,28,95,95,0,9.1,0.9,1,1,1,28,31,27,27,30,28.6,28.6
WE,2,9,2019,4,74,102,28,95,95,0,9.3,0.7,1,1,1,NA,NA,NA,NA,NA,NA,28.6
WE,2,9,2019,4,74,102,28,95,95,0,9.9,0.1,1,1,1,NA,NA,NA,NA,NA,NA,28.6
WE,2,9,2019,4,74,102,28,95,95,0,9.5,0.5,1,1,1,NA,NA,NA,NA,NA,NA,28.6
WE,2,9,2019,4,74,102,28,95,95,0,9.7,0.3,1,1,1,NA,NA,NA,NA,NA,NA,28.6
WE,2,9,2020,5,NA,NA,NA,NA,NA,NA,9.1,0.9,NA,NA,NA,28,31,27,27,30,28.6,28.6
WE,2,9,2020,5,NA,NA,NA,NA,NA,NA,9.3,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6
WE,2,9,2020,5,NA,NA,NA,NA,NA,NA,9.9,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6
WE,2,9,2020,5,NA,NA,NA,NA,NA,NA,9.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6
WE,2,9,2020,5,NA,NA,NA,NA,NA,NA,9.7,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6
WE,2,9,2021,7,103,103,0,61,103,42,9.1,0.9,1,1,1,28,31,27,27,30,28.6,28.6
WE,2,9,2021,7,103,103,0,61,103,42,9.3,0.7,1,1,1,NA,NA,NA,NA,NA,NA,28.6
WE,2,9,2021,7,103,103,0,61,103,42,9.9,0.1,1,1,1,NA,NA,NA,NA,NA,NA,28.6
WE,2,9,2021,7,103,103,0,61,103,42,9.5,0.5,1,1,1,NA,NA,NA,NA,NA,NA,28.6
WE,2,9,2021,7,103,103,0,61,103,42,9.7,0.3,1,1,1,NA,NA,NA,NA,NA,NA,28.6
WE,3,0,2018,3,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,NA,36,31,36,38,34,35,35
WE,3,0,2018,3,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.8
WE,3,0,2018,3,NA,NA,NA,NA,NA,NA,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2
WE,3,0,2018,3,NA,NA,NA,NA,NA,NA,0.9,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6
WE,3,0,2018,3,NA,NA,NA,NA,NA,NA,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.4
WE,3,0,2020,7,NA,NA,NA,98,107,9,0.1,0.1,0,NA,0,36,31,36,38,34,35,35
WE,3,0,2020,7,NA,NA,NA,98,107,9,0.5,0.5,0,NA,0,NA,NA,NA,NA,NA,NA,35.8
WE,3,0,2020,7,NA,NA,NA,98,107,9,0.7,0.7,0,NA,0,NA,NA,NA,NA,NA,NA,36.2
WE,3,0,2020,7,NA,NA,NA,98,107,9,0.9,0.9,0,NA,0,NA,NA,NA,NA,NA,NA,36.6
WE,3,0,2020,7,NA,NA,NA,98,107,9,0.3,0.3,0,NA,0,NA,NA,NA,NA,NA,NA,35.4
WE,3,0,2019,5,NA,NA,NA,95,95,0,0.1,0.1,0,NA,0,36,31,36,38,34,35,35
WE,3,0,2019,5,NA,NA,NA,95,95,0,0.5,0.5,0,NA,0,NA,NA,NA,NA,NA,NA,35.8
WE,3,0,2019,5,NA,NA,NA,95,95,0,0.7,0.7,0,NA,0,NA,NA,NA,NA,NA,NA,36.2
WE,3,0,2019,5,NA,NA,NA,95,95,0,0.9,0.9,0,NA,0,NA,NA,NA,NA,NA,NA,36.6
WE,3,0,2019,5,NA,NA,NA,95,95,0,0.3,0.3,0,NA,0,NA,NA,NA,NA,NA,NA,35.4
WE,3,0,2021,7,NA,NA,NA,75,81,6,0.1,0.1,0,NA,0,36,31,36,38,34,35,35
WE,3,0,2021,7,NA,NA,NA,75,81,6,0.5,0.5,0,NA,0,NA,NA,NA,NA,NA,NA,35.8
WE,3,0,2021,7,NA,NA,NA,75,81,6,0.7,0.7,0,NA,0,NA,NA,NA,NA,NA,NA,36.2
WE,3,0,2021,7,NA,NA,NA,75,81,6,0.9,0.9,0,NA,0,NA,NA,NA,NA,NA,NA,36.6
WE,3,0,2021,7,NA,NA,NA,75,81,6,0.3,0.3,0,NA,0,NA,NA,NA,NA,NA,NA,35.4
WE,3,1,2020,7,98,98,0,78,107,29,1.7,1.7,1,1,1,NA,NA,NA,NA,NA,NA,39.4
WE,3,1,2020,7,98,98,0,78,107,29,1.9,1.9,1,1,1,NA,NA,NA,NA,NA,NA,40.2
WE,3,1,2020,7,98,98,0,78,107,29,1.1,1.1,1,1,1,41,38,25,46,35,37,37
WE,3,1,2020,7,98,98,0,78,107,29,1.3,1.3,1,1,1,NA,NA,NA,NA,NA,NA,37.8
WE,3,1,2020,7,98,98,0,78,107,29,1.5,1.5,1,1,1,NA,NA,NA,NA,NA,NA,38.6
WE,3,1,2021,7,75,81,6,81,81,0,1.7,1.7,1,1,1,NA,NA,NA,NA,NA,NA,39.4
WE,3,1,2021,7,75,81,6,81,81,0,1.9,1.9,1,1,1,NA,NA,NA,NA,NA,NA,40.2
WE,3,1,2021,7,75,81,6,81,81,0,1.1,1.1,1,1,1,41,38,25,46,35,37,37
WE,3,1,2021,7,75,81,6,81,81,0,1.3,1.3,1,1,1,NA,NA,NA,NA,NA,NA,37.8
WE,3,1,2021,7,75,81,6,81,81,0,1.5,1.5,1,1,1,NA,NA,NA,NA,NA,NA,38.6
WE,3,1,2018,3,NA,NA,NA,NA,NA,NA,1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.4
WE,3,1,2018,3,NA,NA,NA,NA,NA,NA,1.9,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2
WE,3,1,2018,3,NA,NA,NA,NA,NA,NA,1.1,1.1,NA,NA,NA,41,38,25,46,35,37,37
WE,3,1,2018,3,NA,NA,NA,NA,NA,NA,1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8
WE,3,1,2018,3,NA,NA,NA,NA,NA,NA,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6
WE,3,1,2019,5,NA,NA,NA,95,95,0,1.7,1.7,0,NA,0,NA,NA,NA,NA,NA,NA,39.4
WE,3,1,2019,5,NA,NA,NA,95,95,0,1.9,1.9,0,NA,0,NA,NA,NA,NA,NA,NA,40.2
WE,3,1,2019,5,NA,NA,NA,95,95,0,1.1,1.1,0,NA,0,41,38,25,46,35,37,37
WE,3,1,2019,5,NA,NA,NA,95,95,0,1.3,1.3,0,NA,0,NA,NA,NA,NA,NA,NA,37.8
WE,3,1,2019,5,NA,NA,NA,95,95,0,1.5,1.5,0,NA,0,NA,NA,NA,NA,NA,NA,38.6
WE,3,10,2021,7,61,95,34,81,103,22,10.3,8.9,1,1,1,NA,NA,NA,NA,NA,NA,69.12
WE,3,10,2021,7,61,95,34,81,103,22,10.1,9.1,1,1,1,75,76,71,67,59,69.6,69.6
WE,3,10,2021,7,61,95,34,81,103,22,10.5,8.7,1,1,1,NA,NA,NA,NA,NA,NA,68.64
WE,3,10,2021,7,61,95,34,81,103,22,10.7,8.5,1,1,1,NA,NA,NA,NA,NA,NA,68.16
WE,3,10,2021,7,61,95,34,81,103,22,10.9,8.3,1,1,1,NA,NA,NA,NA,NA,NA,67.68
WE,3,10,2020,7,71,92,21,107,107,0,10.3,8.9,1,1,1,NA,NA,NA,NA,NA,NA,69.12
WE,3,10,2020,7,71,92,21,107,107,0,10.1,9.1,1,1,1,75,76,71,67,59,69.6,69.6
WE,3,10,2020,7,71,92,21,107,107,0,10.5,8.7,1,1,1,NA,NA,NA,NA,NA,NA,68.64
WE,3,10,2020,7,71,92,21,107,107,0,10.7,8.5,1,1,1,NA,NA,NA,NA,NA,NA,68.16
WE,3,10,2020,7,71,92,21,107,107,0,10.9,8.3,1,1,1,NA,NA,NA,NA,NA,NA,67.68
WE,3,10,2019,5,67,95,28,102,102,0,10.3,8.9,1,1,1,NA,NA,NA,NA,NA,NA,69.12
WE,3,10,2019,5,67,95,28,102,102,0,10.1,9.1,1,1,1,75,76,71,67,59,69.6,69.6
WE,3,10,2019,5,67,95,28,102,102,0,10.5,8.7,1,1,1,NA,NA,NA,NA,NA,NA,68.64
WE,3,10,2019,5,67,95,28,102,102,0,10.7,8.5,1,1,1,NA,NA,NA,NA,NA,NA,68.16
WE,3,10,2019,5,67,95,28,102,102,0,10.9,8.3,1,1,1,NA,NA,NA,NA,NA,NA,67.68
WE,3,10,2018,3,103,103,0,117,117,0,10.3,8.9,1,1,1,NA,NA,NA,NA,NA,NA,69.12
WE,3,10,2018,3,103,103,0,117,117,0,10.1,9.1,1,1,1,75,76,71,67,59,69.6,69.6
WE,3,10,2018,3,103,103,0,117,117,0,10.5,8.7,1,1,1,NA,NA,NA,NA,NA,NA,68.64
WE,3,10,2018,3,103,103,0,117,117,0,10.7,8.5,1,1,1,NA,NA,NA,NA,NA,NA,68.16
WE,3,10,2018,3,103,103,0,117,117,0,10.9,8.3,1,1,1,NA,NA,NA,NA,NA,NA,67.68
WE,3,11,2020,7,71,92,21,98,98,0,11.1,8.1,1,1,1,68,68,61,72,67,67.2,67.2
WE,3,11,2020,7,71,92,21,98,98,0,11.7,7.5,1,1,1,NA,NA,NA,NA,NA,NA,68.88
WE,3,11,2020,7,71,92,21,98,98,0,11.9,7.3,1,1,1,NA,NA,NA,NA,NA,NA,69.44
WE,3,11,2020,7,71,92,21,98,98,0,11.3,7.9,1,1,1,NA,NA,NA,NA,NA,NA,67.76
WE,3,11,2020,7,71,92,21,98,98,0,11.5,7.7,1,1,1,NA,NA,NA,NA,NA,NA,68.32
WE,3,11,2021,7,68,95,27,75,81,6,11.1,8.1,1,1,1,68,68,61,72,67,67.2,67.2
WE,3,11,2021,7,68,95,27,75,81,6,11.7,7.5,1,1,1,NA,NA,NA,NA,NA,NA,68.88
WE,3,11,2021,7,68,95,27,75,81,6,11.9,7.3,1,1,1,NA,NA,NA,NA,NA,NA,69.44
WE,3,11,2021,7,68,95,27,75,81,6,11.3,7.9,1,1,1,NA,NA,NA,NA,NA,NA,67.76
WE,3,11,2021,7,68,95,27,75,81,6,11.5,7.7,1,1,1,NA,NA,NA,NA,NA,NA,68.32
WE,3,11,2018,3,103,103,0,117,117,0,11.1,8.1,1,1,1,68,68,61,72,67,67.2,67.2
WE,3,11,2018,3,103,103,0,117,117,0,11.7,7.5,1,1,1,NA,NA,NA,NA,NA,NA,68.88
WE,3,11,2018,3,103,103,0,117,117,0,11.9,7.3,1,1,1,NA,NA,NA,NA,NA,NA,69.44
WE,3,11,2018,3,103,103,0,117,117,0,11.3,7.9,1,1,1,NA,NA,NA,NA,NA,NA,67.76
WE,3,11,2018,3,103,103,0,117,117,0,11.5,7.7,1,1,1,NA,NA,NA,NA,NA,NA,68.32
WE,3,11,2019,5,60,95,35,102,102,0,11.1,8.1,1,1,1,68,68,61,72,67,67.2,67.2
WE,3,11,2019,5,60,95,35,102,102,0,11.7,7.5,1,1,1,NA,NA,NA,NA,NA,NA,68.88
WE,3,11,2019,5,60,95,35,102,102,0,11.9,7.3,1,1,1,NA,NA,NA,NA,NA,NA,69.44
WE,3,11,2019,5,60,95,35,102,102,0,11.3,7.9,1,1,1,NA,NA,NA,NA,NA,NA,67.76
WE,3,11,2019,5,60,95,35,102,102,0,11.5,7.7,1,1,1,NA,NA,NA,NA,NA,NA,68.32
WE,3,12,2020,7,NA,NA,NA,92,107,15,12.7,6.5,0,NA,0,NA,NA,NA,NA,NA,NA,59.08
WE,3,12,2020,7,NA,NA,NA,92,107,15,12.9,6.3,0,NA,0,NA,NA,NA,NA,NA,NA,55.44
WE,3,12,2020,7,NA,NA,NA,92,107,15,12.1,7.1,0,NA,0,65,74,74,70,67,70,70
WE,3,12,2020,7,NA,NA,NA,92,107,15,12.3,6.9,0,NA,0,NA,NA,NA,NA,NA,NA,66.36
WE,3,12,2020,7,NA,NA,NA,92,107,15,12.5,6.7,0,NA,0,NA,NA,NA,NA,NA,NA,62.72
WE,3,12,2019,5,67,95,28,102,102,0,12.7,6.5,1,1,1,NA,NA,NA,NA,NA,NA,59.08
WE,3,12,2019,5,67,95,28,102,102,0,12.9,6.3,1,1,1,NA,NA,NA,NA,NA,NA,55.44
WE,3,12,2019,5,67,95,28,102,102,0,12.1,7.1,1,1,1,65,74,74,70,67,70,70
WE,3,12,2019,5,67,95,28,102,102,0,12.3,6.9,1,1,1,NA,NA,NA,NA,NA,NA,66.36
WE,3,12,2019,5,67,95,28,102,102,0,12.5,6.7,1,1,1,NA,NA,NA,NA,NA,NA,62.72
WE,3,12,2021,7,61,95,34,61,103,42,12.7,6.5,1,1,1,NA,NA,NA,NA,NA,NA,59.08
WE,3,12,2021,7,61,95,34,61,103,42,12.9,6.3,1,1,1,NA,NA,NA,NA,NA,NA,55.44
WE,3,12,2021,7,61,95,34,61,103,42,12.1,7.1,1,1,1,65,74,74,70,67,70,70
WE,3,12,2021,7,61,95,34,61,103,42,12.3,6.9,1,1,1,NA,NA,NA,NA,NA,NA,66.36
WE,3,12,2021,7,61,95,34,61,103,42,12.5,6.7,1,1,1,NA,NA,NA,NA,NA,NA,62.72
WE,3,12,2018,3,NA,NA,NA,117,117,0,12.7,6.5,0,NA,0,NA,NA,NA,NA,NA,NA,59.08
WE,3,12,2018,3,NA,NA,NA,117,117,0,12.9,6.3,0,NA,0,NA,NA,NA,NA,NA,NA,55.44
WE,3,12,2018,3,NA,NA,NA,117,117,0,12.1,7.1,0,NA,0,65,74,74,70,67,70,70
WE,3,12,2018,3,NA,NA,NA,117,117,0,12.3,6.9,0,NA,0,NA,NA,NA,NA,NA,NA,66.36
WE,3,12,2018,3,NA,NA,NA,117,117,0,12.5,6.7,0,NA,0,NA,NA,NA,NA,NA,NA,62.72
WE,3,13,2018,3,68,68,0,117,117,0,13.7,5.5,1,1,1,NA,NA,NA,NA,NA,NA,59.6
WE,3,13,2018,3,68,68,0,117,117,0,13.1,6.1,1,1,1,46,48,55,59,51,51.8,51.8
WE,3,13,2018,3,68,68,0,117,117,0,13.3,5.9,1,1,1,NA,NA,NA,NA,NA,NA,54.4
WE,3,13,2018,3,68,68,0,117,117,0,13.5,5.7,1,1,1,NA,NA,NA,NA,NA,NA,57
WE,3,13,2018,3,68,68,0,117,117,0,13.9,5.3,1,1,1,NA,NA,NA,NA,NA,NA,62.2
WE,3,13,2020,7,71,71,0,NA,NA,NA,13.7,5.5,NA,0,0,NA,NA,NA,NA,NA,NA,59.6
WE,3,13,2020,7,71,71,0,NA,NA,NA,13.1,6.1,NA,0,0,46,48,55,59,51,51.8,51.8
WE,3,13,2020,7,71,71,0,NA,NA,NA,13.3,5.9,NA,0,0,NA,NA,NA,NA,NA,NA,54.4
WE,3,13,2020,7,71,71,0,NA,NA,NA,13.5,5.7,NA,0,0,NA,NA,NA,NA,NA,NA,57
WE,3,13,2020,7,71,71,0,NA,NA,NA,13.9,5.3,NA,0,0,NA,NA,NA,NA,NA,NA,62.2
WE,3,13,2019,5,67,95,28,102,102,0,13.7,5.5,1,1,1,NA,NA,NA,NA,NA,NA,59.6
WE,3,13,2019,5,67,95,28,102,102,0,13.1,6.1,1,1,1,46,48,55,59,51,51.8,51.8
WE,3,13,2019,5,67,95,28,102,102,0,13.3,5.9,1,1,1,NA,NA,NA,NA,NA,NA,54.4
WE,3,13,2019,5,67,95,28,102,102,0,13.5,5.7,1,1,1,NA,NA,NA,NA,NA,NA,57
WE,3,13,2019,5,67,95,28,102,102,0,13.9,5.3,1,1,1,NA,NA,NA,NA,NA,NA,62.2
WE,3,13,2021,7,61,81,20,61,95,34,13.7,5.5,1,1,1,NA,NA,NA,NA,NA,NA,59.6
WE,3,13,2021,7,61,81,20,61,95,34,13.1,6.1,1,1,1,46,48,55,59,51,51.8,51.8
WE,3,13,2021,7,61,81,20,61,95,34,13.3,5.9,1,1,1,NA,NA,NA,NA,NA,NA,54.4
WE,3,13,2021,7,61,81,20,61,95,34,13.5,5.7,1,1,1,NA,NA,NA,NA,NA,NA,57
WE,3,13,2021,7,61,81,20,61,95,34,13.9,5.3,1,1,1,NA,NA,NA,NA,NA,NA,62.2
WE,3,14,2020,7,58,71,13,NA,NA,NA,14.3,4.9,NA,0,0,NA,NA,NA,NA,NA,NA,65.68
WE,3,14,2020,7,58,71,13,NA,NA,NA,14.5,4.7,NA,0,0,NA,NA,NA,NA,NA,NA,66.56
WE,3,14,2020,7,58,71,13,NA,NA,NA,14.1,5.1,NA,0,0,63,65,66,59,71,64.8,64.8
WE,3,14,2020,7,58,71,13,NA,NA,NA,14.7,4.5,NA,0,0,NA,NA,NA,NA,NA,NA,67.44
WE,3,14,2020,7,58,71,13,NA,NA,NA,14.9,4.3,NA,0,0,NA,NA,NA,NA,NA,NA,68.32
WE,3,14,2021,7,68,81,13,NA,NA,NA,14.3,4.9,NA,0,0,NA,NA,NA,NA,NA,NA,65.68
WE,3,14,2021,7,68,81,13,NA,NA,NA,14.5,4.7,NA,0,0,NA,NA,NA,NA,NA,NA,66.56
